Index,Stock,Stock Id,Weight
TPX Index,3376 JT,3376,0.000574
TPX Index,3382 JT,3382,0.80795
TPX Index,3385 JT,3385,0.006486
TPX Index,3387 JT,3387,0.013606
TPX Index,3388 JT,3388,0.002696
TPX Index,3391 JT,3391,0.114462
TPX Index,3392 JT,3392,0.001156
TPX Index,3393 JT,3393,0.000609
TPX Index,3395 JT,3395,0.007243
TPX Index,3396 JT,3396,0.001268
TPX Index,3397 JT,3397,0.011528
TPX Index,3401 JT,3401,0.072066
TPX Index,3402 JT,3402,0.251077
TPX Index,3405 JT,3405,0.108766
TPX Index,3407 JT,3407,0.43919
TPX Index,3408 JT,3408,0.002468
TPX Index,3415 JT,3415,0.002208
TPX Index,3421 JT,3421,0.003044
TPX Index,3431 JT,3431,0.0032
TPX Index,3433 JT,3433,0.012517
TPX Index,3434 JT,3434,0.002016
TPX Index,3436 JT,3436,0.069311
TPX Index,3443 JT,3443,0.005394
TPX Index,3445 JT,3445,0.004129
TPX Index,3452 JT,3452,0.000838
TPX Index,3454 JT,3454,0.001528
TPX Index,3457 JT,3457,0.003409
TPX Index,3458 JT,3458,0.001108
TPX Index,3464 JT,3464,0.000369
TPX Index,3465 JT,3465,0.0033
TPX Index,3467 JT,3467,0.000342
TPX Index,3475 JT,3475,0.00123
TPX Index,3480 JT,3480,0.000619
TPX Index,3501 JT,3501,0.003276
TPX Index,3512 JT,3512,0.001108
TPX Index,3513 JT,3513,0.000958
TPX Index,3521 JT,3521,0.000871
TPX Index,3524 JT,3524,0.000743
TPX Index,3526 JT,3526,0.001836
TPX Index,3529 JT,3529,0.003166
TPX Index,3538 JT,3538,0.000332
TPX Index,3539 JT,3539,0.003287
TPX Index,3543 JT,3543,0.016342
TPX Index,3544 JT,3544,0.001292
TPX Index,3546 JT,3546,0.002072
TPX Index,3548 JT,3548,0.003238
TPX Index,3549 JT,3549,0.027511
TPX Index,3551 JT,3551,0.001459
TPX Index,3553 JT,3553,0.002408
TPX Index,3561 JT,3561,0.00094
TPX Index,3563 JT,3563,0.028198
TPX Index,3564 JT,3564,0.008483
TPX Index,3569 JT,3569,0.018022
TPX Index,3571 JT,3571,0.001527
TPX Index,3577 JT,3577,0.000773
TPX Index,3580 JT,3580,0.006725
TPX Index,3591 JT,3591,0.035845
TPX Index,3593 JT,3593,0.020145
TPX Index,3606 JT,3606,0.001392
TPX Index,3607 JT,3607,0.0005
TPX Index,3608 JT,3608,0.011548
TPX Index,3611 JT,3611,0.003071
TPX Index,3626 JT,3626,0.070748
TPX Index,3627 JT,3627,0.000932
TPX Index,3630 JT,3630,0.003303
TPX Index,3632 JT,3632,0.01082
TPX Index,3635 JT,3635,0.015127
TPX Index,3636 JT,3636,0.006495
TPX Index,3639 JT,3639,0.000693
TPX Index,3640 JT,3640,0.000942
TPX Index,3648 JT,3648,0.001742
TPX Index,3649 JT,3649,0.002514
TPX Index,3654 JT,3654,0.001542
TPX Index,3655 JT,3655,0.004613
TPX Index,3656 JT,3656,0.007426
TPX Index,3657 JT,3657,0.00843
TPX Index,3658 JT,3658,0.001412
TPX Index,3659 JT,3659,0.142104
TPX Index,3660 JT,3660,0.012776
TPX Index,3661 JT,3661,0.003708
TPX Index,3662 JT,3662,0.004554
TPX Index,3666 JT,3666,0.003591
TPX Index,3667 JT,3667,0.00092
TPX Index,3668 JT,3668,0.007877
TPX Index,3672 JT,3672,0.001359
TPX Index,3673 JT,3673,0.01519
TPX Index,3675 JT,3675,0.000562
TPX Index,3676 JT,3676,0.003391
TPX Index,3678 JT,3678,0.00324
TPX Index,3679 JT,3679,0.003352
TPX Index,3681 JT,3681,0.001304
TPX Index,3683 JT,3683,0.00065
TPX Index,3686 JT,3686,0.000883
TPX Index,3687 JT,3687,0.005818
TPX Index,3688 JT,3688,0.003091
TPX Index,3694 JT,3694,0.002912
TPX Index,3696 JT,3696,0.002433
TPX Index,3708 JT,3708,0.010677
TPX Index,3724 JT,3724,0.002524
TPX Index,3738 JT,3738,0.011251
TPX Index,3741 JT,3741,0.002663
TPX Index,3751 JT,3751,0.001733
TPX Index,3756 JT,3756,0.00274
TPX Index,3762 JT,3762,0.004262
TPX Index,3763 JT,3763,0.001487
TPX Index,3765 JT,3765,0.020988
TPX Index,3769 JT,3769,0.043925
TPX Index,3770 JT,3770,0.0007
TPX Index,3771 JT,3771,0.002463
TPX Index,3774 JT,3774,0.014351
TPX Index,3778 JT,3778,0.003253
TPX Index,3784 JT,3784,0.00156
TPX Index,3788 JT,3788,0.003599
TPX Index,3817 JT,3817,0.006889
TPX Index,3822 JT,3822,0.001088
TPX Index,3826 JT,3826,0.001187
TPX Index,3834 JT,3834,0.001814
TPX Index,3835 JT,3835,0.001822
TPX Index,3836 JT,3836,0.00172
TPX Index,3837 JT,3837,0.003028
TPX Index,3843 JT,3843,0.002762
TPX Index,3844 JT,3844,0.008336
TPX Index,3852 JT,3852,0.001311
TPX Index,3853 JT,3853,0.002082
TPX Index,3861 JT,3861,0.142296
TPX Index,3863 JT,3863,0.037912
TPX Index,3864 JT,3864,0.003885
TPX Index,3865 JT,3865,0.014153
TPX Index,3877 JT,3877,0.002633
TPX Index,3878 JT,3878,0.001811
TPX Index,3880 JT,3880,0.02619
TPX Index,3896 JT,3896,0.000595
TPX Index,3901 JT,3901,0.002568
TPX Index,3902 JT,3902,0.00634
TPX Index,3903 JT,3903,0.002827
TPX Index,3909 JT,3909,0.000867
TPX Index,3912 JT,3912,0.001679
TPX Index,3916 JT,3916,0.002563
TPX Index,3918 JT,3918,0.001974
TPX Index,3919 JT,3919,0.000632
TPX Index,3920 JT,3920,0.00114
TPX Index,3921 JT,3921,0.000938
TPX Index,3922 JT,3922,0.00075
TPX Index,3924 JT,3924,0.00045
TPX Index,3926 JT,3926,0.004997
TPX Index,3928 JT,3928,0.001395
TPX Index,3932 JT,3932,0.004617
TPX Index,3934 JT,3934,0.00021
TPX Index,3937 JT,3937,0.000723
TPX Index,3938 JT,3938,0.054792
TPX Index,3939 JT,3939,0.001327
TPX Index,3940 JT,3940,0.000358
TPX Index,3941 JT,3941,0.03748
TPX Index,3946 JT,3946,0.004914
TPX Index,3950 JT,3950,0.011494
TPX Index,3963 JT,3963,0.001106
TPX Index,3964 JT,3964,0.002503
TPX Index,3975 JT,3975,0.005928
TPX Index,3978 JT,3978,0.011365
TPX Index,3981 JT,3981,0.000999
TPX Index,3983 JT,3983,0.002291
TPX Index,4004 JT,4004,0.15726
TPX Index,4005 JT,4005,0.19816
TPX Index,4008 JT,4008,0.010784
TPX Index,4021 JT,4021,0.139095
TPX Index,4022 JT,4022,0.003421
TPX Index,4023 JT,4023,0.029672
TPX Index,4025 JT,4025,0.002783
TPX Index,4027 JT,4027,0.00849
TPX Index,4028 JT,4028,0.012753
TPX Index,4031 JT,4031,0.001145
TPX Index,4033 JT,4033,0.001801
TPX Index,4041 JT,4041,0.019521
TPX Index,4042 JT,4042,0.101906
TPX Index,4043 JT,4043,0.036321
TPX Index,4044 JT,4044,0.024508
TPX Index,4045 JT,4045,0.031435
TPX Index,4046 JT,4046,0.012194
TPX Index,4047 JT,4047,0.011993
TPX Index,4061 JT,4061,0.058933
TPX Index,4062 JT,4062,0.037661
TPX Index,4063 JT,4063,0.665078
TPX Index,4064 JT,4064,0.002323
TPX Index,4078 JT,4078,0.007738
TPX Index,4082 JT,4082,0.00426
TPX Index,4088 JT,4088,0.069254
TPX Index,4091 JT,4091,0.053066
TPX Index,4092 JT,4092,0.005513
TPX Index,4093 JT,4093,0.000894
TPX Index,4095 JT,4095,0.032325
TPX Index,4097 JT,4097,0.005871
TPX Index,4098 JT,4098,0.001212
TPX Index,4099 JT,4099,0.009508
TPX Index,4100 JT,4100,0.002413
TPX Index,4109 JT,4109,0.008565
TPX Index,4112 JT,4112,0.00454
TPX Index,4114 JT,4114,0.056309
TPX Index,4116 JT,4116,0.011703
TPX Index,4118 JT,4118,0.056988
TPX Index,4151 JT,4151,0.103685
TPX Index,4182 JT,4182,0.080175
TPX Index,4183 JT,4183,0.105029
TPX Index,4185 JT,4185,0.086827
TPX Index,4186 JT,4186,0.022014
TPX Index,4187 JT,4187,0.005088
TPX Index,4188 JT,4188,0.292693
TPX Index,4189 JT,4189,0.025692
TPX Index,4202 JT,4202,0.072282
TPX Index,4203 JT,4203,0.033771
TPX Index,4204 JT,4204,0.172721
TPX Index,4205 JT,4205,0.040824
TPX Index,4206 JT,4206,0.052092
TPX Index,4208 JT,4208,0.062124
TPX Index,4212 JT,4212,0.013546
TPX Index,4215 JT,4215,0.005121
TPX Index,4216 JT,4216,0.006427
TPX Index,4217 JT,4217,0.045733
TPX Index,4218 JT,4218,0.005448
TPX Index,4220 JT,4220,0.005283
TPX Index,4221 JT,4221,0.00438
TPX Index,4228 JT,4228,0.005761
TPX Index,4229 JT,4229,0.003255
TPX Index,4231 JT,4231,0.001538
TPX Index,4238 JT,4238,0.001526
TPX Index,4245 JT,4245,0.001849
TPX Index,4246 JT,4246,0.010631
TPX Index,4248 JT,4248,0.002095
TPX Index,4249 JT,4249,0.006383
TPX Index,4272 JT,4272,0.035398
TPX Index,4275 JT,4275,0.003804
TPX Index,4282 JT,4282,0.013446
TPX Index,4284 JT,4284,0.001624
TPX Index,4286 JT,4286,0.001245
TPX Index,4290 JT,4290,0.010456
TPX Index,4295 JT,4295,0.00175
TPX Index,4299 JT,4299,0.000969
TPX Index,4301 JT,4301,0.008003
TPX Index,4307 JT,4307,0.136773
TPX Index,4310 JT,4310,0.002723
TPX Index,4312 JT,4312,0.002307
TPX Index,4318 JT,4318,0.004937
TPX Index,4319 JT,4319,0.000603
TPX Index,4320 JT,4320,0.000833
TPX Index,4321 JT,4321,0.022211
TPX Index,4323 JT,4323,0.00151
TPX Index,4324 JT,4324,0.23793
TPX Index,4326 JT,4326,0.00467
TPX Index,4331 JT,4331,0.004125
TPX Index,4333 JT,4333,0.001097
TPX Index,4337 JT,4337,0.007192
TPX Index,4343 JT,4343,0.005051
TPX Index,4344 JT,4344,0.006826
TPX Index,4345 JT,4345,0.002783
TPX Index,4346 JT,4346,0.00233
TPX Index,4350 JT,4350,0.00207
TPX Index,4362 JT,4362,0.004558
TPX Index,4368 JT,4368,0.010431
TPX Index,4369 JT,4369,0.004445
TPX Index,4392 JT,4392,0.001125
TPX Index,4401 JT,4401,0.034031
TPX Index,4403 JT,4403,0.060599
TPX Index,4404 JT,4404,0.001968
TPX Index,4406 JT,4406,0.001466
TPX Index,4410 JT,4410,0.003133
TPX Index,4452 JT,4452,0.861974
TPX Index,4461 JT,4461,0.005628
TPX Index,4462 JT,4462,0.002204
TPX Index,4463 JT,4463,0.00161
TPX Index,4465 JT,4465,0.001062
TPX Index,4471 JT,4471,0.014705
TPX Index,4502 JT,4502,0.692171
TPX Index,4503 JT,4503,0.750618
TPX Index,4506 JT,4506,0.0739
TPX Index,4507 JT,4507,0.399806
TPX Index,4508 JT,4508,0.088974
TPX Index,4512 JT,4512,0.001344
TPX Index,4514 JT,4514,0.006886
TPX Index,4516 JT,4516,0.075218
TPX Index,4517 JT,4517,0.001932
TPX Index,4519 JT,4519,0.292817
TPX Index,4521 JT,4521,0.042157
TPX Index,4523 JT,4523,0.511623
TPX Index,4526 JT,4526,0.00579
TPX Index,4527 JT,4527,0.083986
TPX Index,4528 JT,4528,0.29426
TPX Index,4530 JT,4530,0.099441
TPX Index,4531 JT,4531,0.000716
TPX Index,4534 JT,4534,0.025536
TPX Index,4536 JT,4536,0.131822
TPX Index,4538 JT,4538,0.003964
TPX Index,4539 JT,4539,0.002404
TPX Index,4540 JT,4540,0.054112
TPX Index,4541 JT,4541,0.01709
TPX Index,4543 JT,4543,0.396915
TPX Index,4544 JT,4544,0.032884
TPX Index,4547 JT,4547,0.025018
TPX Index,4548 JT,4548,0.013076
TPX Index,4549 JT,4549,0.016466
TPX Index,4550 JT,4550,0.002196
TPX Index,4551 JT,4551,0.005745
TPX Index,4552 JT,4552,0.017028
TPX Index,4553 JT,4553,0.015412
TPX Index,4554 JT,4554,0.00477
TPX Index,4555 JT,4555,0.047435
TPX Index,4559 JT,4559,0.020873
TPX Index,4568 JT,4568,0.542805
TPX Index,4569 JT,4569,0.025479
TPX Index,4574 JT,4574,0.004354
TPX Index,4577 JT,4577,0.007997
TPX Index,4578 JT,4578,0.418677
TPX Index,4581 JT,4581,0.119565
TPX Index,4587 JT,4587,0.080176
TPX Index,4611 JT,4611,0.006063
TPX Index,4612 JT,4612,0.133215
TPX Index,4613 JT,4613,0.089117
TPX Index,4615 JT,4615,0.000645
TPX Index,4617 JT,4617,0.013057
TPX Index,4619 JT,4619,0.006743
TPX Index,4620 JT,4620,0.00346
TPX Index,4626 JT,4626,0.013785
TPX Index,4631 JT,4631,0.070148
TPX Index,4633 JT,4633,0.012001
TPX Index,4634 JT,4634,0.024141
TPX Index,4636 JT,4636,0.003241
TPX Index,4641 JT,4641,0.008234
TPX Index,4651 JT,4651,0.001564
TPX Index,4653 JT,4653,0.001007
TPX Index,4658 JT,4658,0.003311
TPX Index,4661 JT,4661,0.516253
TPX Index,4662 JT,4662,0.002247
TPX Index,4665 JT,4665,0.027721
TPX Index,4666 JT,4666,0.075645
TPX Index,4668 JT,4668,0.004968
TPX Index,4671 JT,4671,0.003617
TPX Index,4674 JT,4674,0.002972
TPX Index,4676 JT,4676,0.079628
TPX Index,4678 JT,4678,0.000397
TPX Index,4679 JT,4679,0.000445
TPX Index,4680 JT,4680,0.017147
TPX Index,4681 JT,4681,0.029406
TPX Index,4684 JT,4684,0.127718
TPX Index,4686 JT,4686,0.016327
TPX Index,4687 JT,4687,0.00373
TPX Index,4689 JT,4689,0.109288
TPX Index,4694 JT,4694,0.016609
TPX Index,4696 JT,4696,0.000326
TPX Index,4704 JT,4704,0.144789
TPX Index,4708 JT,4708,0.00802
TPX Index,4709 JT,4709,0.002104
TPX Index,4714 JT,4714,0.005795
TPX Index,4716 JT,4716,0.055843
TPX Index,4718 JT,4718,0.001029
TPX Index,4719 JT,4719,0.003563
TPX Index,4722 JT,4722,0.009487
TPX Index,4725 JT,4725,0.003318
TPX Index,4726 JT,4726,0.004436
TPX Index,4728 JT,4728,0.001096
TPX Index,4732 JT,4732,0.095462
TPX Index,4733 JT,4733,0.019696
TPX Index,4739 JT,4739,0.042565
TPX Index,4743 JT,4743,0.004514
TPX Index,4745 JT,4745,0.001947
TPX Index,4746 JT,4746,0.001846
TPX Index,4751 JT,4751,0.136405
TPX Index,4755 JT,4755,0.149595
TPX Index,4762 JT,4762,0.000543
TPX Index,4763 JT,4763,0.002381
TPX Index,4767 JT,4767,0.002983
TPX Index,4768 JT,4768,0.085773
TPX Index,4775 JT,4775,0.0083
TPX Index,4776 JT,4776,0.003013
TPX Index,4779 JT,4779,0.001415
TPX Index,4801 JT,4801,0.005827
TPX Index,4809 JT,4809,0.002211
TPX Index,4812 JT,4812,0.010053
TPX Index,4819 JT,4819,0.024997
TPX Index,4820 JT,4820,0.003343
TPX Index,4825 JT,4825,0.004527
TPX Index,4826 JT,4826,0.002295
TPX Index,4828 JT,4828,0.000895
TPX Index,4829 JT,4829,0.000938
TPX Index,4839 JT,4839,0.006647
TPX Index,4845 JT,4845,0.003605
TPX Index,4848 JT,4848,0.009722
TPX Index,4849 JT,4849,0.017902
TPX Index,4901 JT,4901,0.409788
TPX Index,4902 JT,4902,0.108558
TPX Index,4911 JT,4911,0.662267
TPX Index,4912 JT,4912,0.134067
TPX Index,4914 JT,4914,0.010192
TPX Index,4917 JT,4917,0.027059
TPX Index,4919 JT,4919,0.024603
TPX Index,4921 JT,4921,0.051965
TPX Index,4922 JT,4922,0.140312
TPX Index,4923 JT,4923,0.003057
TPX Index,4924 JT,4924,0.019493
TPX Index,4926 JT,4926,0.001275
TPX Index,4927 JT,4927,0.067566
TPX Index,4928 JT,4928,0.01523
TPX Index,4929 JT,4929,0.00088
TPX Index,4951 JT,4951,0.005907
TPX Index,4955 JT,4955,0.003944
TPX Index,4956 JT,4956,0.011394
TPX Index,4958 JT,4958,0.010981
TPX Index,4963 JT,4963,0.002806
TPX Index,4967 JT,4967,0.089573
TPX Index,4968 JT,4968,0.006777
TPX Index,4971 JT,4971,0.005083
TPX Index,4973 JT,4973,0.002627
TPX Index,4974 JT,4974,0.031923
TPX Index,4975 JT,4975,0.012855
TPX Index,4977 JT,4977,0.002238
TPX Index,4979 JT,4979,0.001498
TPX Index,4980 JT,4980,0.011525
TPX Index,4985 JT,4985,0.015861
TPX Index,4992 JT,4992,0.002408
TPX Index,4994 JT,4994,0.003872
TPX Index,4996 JT,4996,0.013822
TPX Index,4997 JT,4997,0.007433
TPX Index,5002 JT,5002,0.088179
TPX Index,5009 JT,5009,0.00094
TPX Index,5011 JT,5011,0.006127
TPX Index,5013 JT,5013,0.003455
TPX Index,5015 JT,5015,0.002257
TPX Index,5017 JT,5017,0.004514
TPX Index,5018 JT,5018,0.002374
TPX Index,5019 JT,5019,0.197398
TPX Index,5020 JT,5020,0.532229
TPX Index,5021 JT,5021,0.052667
TPX Index,5101 JT,5101,0.054616
TPX Index,5105 JT,5105,0.040804
TPX Index,5108 JT,5108,0.507084
TPX Index,5110 JT,5110,0.058882
TPX Index,5121 JT,5121,0.001997
TPX Index,5122 JT,5122,0.016863
TPX Index,5142 JT,5142,0.006724
TPX Index,5185 JT,5185,0.001679
TPX Index,5186 JT,5186,0.017458
TPX Index,5187 JT,5187,0.001632
TPX Index,5191 JT,5191,0.008422
TPX Index,5192 JT,5192,0.014328
TPX Index,5195 JT,5195,0.010074
TPX Index,5201 JT,5201,0.185177
TPX Index,5202 JT,5202,0.024155
TPX Index,5204 JT,5204,0.001317
TPX Index,5208 JT,5208,0.006248
TPX Index,5210 JT,5210,0.002947
TPX Index,5214 JT,5214,0.059085
TPX Index,5218 JT,5218,0.004736
TPX Index,5232 JT,5232,0.03527
TPX Index,5233 JT,5233,0.087477
TPX Index,5261 JT,5261,0.001784
TPX Index,5262 JT,5262,0.004074
TPX Index,5269 JT,5269,0.002994
TPX Index,5273 JT,5273,0.006136
TPX Index,5288 JT,5288,0.004197
TPX Index,5301 JT,5301,0.078833
TPX Index,5302 JT,5302,0.014734
TPX Index,5310 JT,5310,0.007725
TPX Index,5331 JT,5331,0.015425
TPX Index,5332 JT,5332,0.141276
TPX Index,5333 JT,5333,0.087492
TPX Index,5334 JT,5334,0.107068
TPX Index,5337 JT,5337,0.000441
TPX Index,5344 JT,5344,0.009962
TPX Index,5351 JT,5351,0.005244
TPX Index,5352 JT,5352,0.006796
TPX Index,5357 JT,5357,0.002768
TPX Index,5358 JT,5358,0.0012
TPX Index,5363 JT,5363,0.002436
TPX Index,5367 JT,5367,0.00229
TPX Index,5384 JT,5384,0.010178
TPX Index,5388 JT,5388,0.001054
TPX Index,5391 JT,5391,0.001023
TPX Index,5393 JT,5393,0.031494
TPX Index,5401 JT,5401,0.409536
TPX Index,5406 JT,5406,0.069888
TPX Index,5408 JT,5408,0.003934
TPX Index,5410 JT,5410,0.004773
TPX Index,5411 JT,5411,0.269916
TPX Index,5413 JT,5413,0.017903
TPX Index,5423 JT,5423,0.017172
TPX Index,5440 JT,5440,0.009559
TPX Index,5444 JT,5444,0.028575
TPX Index,5445 JT,5445,0.002846
TPX Index,5449 JT,5449,0.005686
TPX Index,5451 JT,5451,0.015877
TPX Index,5463 JT,5463,0.049785
TPX Index,5464 JT,5464,0.003858
TPX Index,5471 JT,5471,0.036989
TPX Index,5476 JT,5476,0.00109
TPX Index,5480 JT,5480,0.010308
TPX Index,5481 JT,5481,0.012175
TPX Index,5482 JT,5482,0.009362
TPX Index,5486 JT,5486,0.057424
TPX Index,5491 JT,5491,0.001667
TPX Index,5541 JT,5541,0.009808
TPX Index,5563 JT,5563,0.006781
TPX Index,5602 JT,5602,0.003606
TPX Index,5603 JT,5603,0.001045
TPX Index,5612 JT,5612,0.00063
TPX Index,5631 JT,5631,0.034811
TPX Index,5632 JT,5632,0.006139
TPX Index,5658 JT,5658,0.001956
TPX Index,5659 JT,5659,0.002621
TPX Index,5698 JT,5698,0.000641
TPX Index,5702 JT,5702,0.004859
TPX Index,5703 JT,5703,0.028285
TPX Index,5706 JT,5706,0.03378
TPX Index,5707 JT,5707,0.009501
TPX Index,5711 JT,5711,0.085074
TPX Index,5713 JT,5713,0.195622
TPX Index,5714 JT,5714,0.03475
TPX Index,5715 JT,5715,0.01075
TPX Index,5721 JT,5721,0.001368
TPX Index,5726 JT,5726,0.00723
TPX Index,5727 JT,5727,0.009284
TPX Index,5741 JT,5741,0.015796
TPX Index,5757 JT,5757,0.002631
TPX Index,5801 JT,5801,0.047732
TPX Index,5802 JT,5802,0.255561
TPX Index,5803 JT,5803,0.024775
TPX Index,5805 JT,5805,0.003901
TPX Index,5807 JT,5807,0.001088
TPX Index,5809 JT,5809,0.004888
TPX Index,5819 JT,5819,0.001329
TPX Index,5821 JT,5821,0.003276
TPX Index,5851 JT,5851,0.020748
TPX Index,5852 JT,5852,0.00394
TPX Index,5857 JT,5857,0.013641
TPX Index,5901 JT,5901,0.057374
TPX Index,5902 JT,5902,0.004309
TPX Index,5909 JT,5909,0.002686
TPX Index,5911 JT,5911,0.017007
TPX Index,5912 JT,5912,0.005832
TPX Index,5915 JT,5915,0.002045
TPX Index,5923 JT,5923,0.001009
TPX Index,5929 JT,5929,0.05007
TPX Index,5930 JT,5930,0.009606
TPX Index,5932 JT,5932,0.007715
TPX Index,5933 JT,5933,0.003045
TPX Index,5936 JT,5936,0.00067
TPX Index,5938 JT,5938,0.123964
TPX Index,5942 JT,5942,0.0018
TPX Index,5943 JT,5943,0.015516
TPX Index,5946 JT,5946,0.010147
TPX Index,5947 JT,5947,0.05872
TPX Index,5949 JT,5949,0.016511
TPX Index,5951 JT,5951,0.001657
TPX Index,5957 JT,5957,0.003888
TPX Index,5958 JT,5958,0.001007
TPX Index,5959 JT,5959,0.008639
TPX Index,5970 JT,5970,0.007936
TPX Index,5974 JT,5974,0.000375
TPX Index,5975 JT,5975,0.020627
TPX Index,5976 JT,5976,0.008498
TPX Index,5981 JT,5981,0.004094
TPX Index,5985 JT,5985,0.001681
TPX Index,5986 JT,5986,0.00177
TPX Index,5988 JT,5988,0.014294
TPX Index,5989 JT,5989,0.005331
TPX Index,5991 JT,5991,0.045
TPX Index,5992 JT,5992,0.00178
TPX Index,5998 JT,5998,0.001253
TPX Index,6005 JT,6005,0.058197
TPX Index,6013 JT,6013,0.01977
TPX Index,6028 JT,6028,0.048713
TPX Index,6029 JT,6029,0.000761
TPX Index,6032 JT,6032,0.000737
TPX Index,6036 JT,6036,0.001388
TPX Index,6037 JT,6037,0.000626
TPX Index,6044 JT,6044,0.001334
TPX Index,6047 JT,6047,0.00451
TPX Index,6048 JT,6048,0.000616
TPX Index,6050 JT,6050,0.004963
TPX Index,6054 JT,6054,0.000719
TPX Index,6055 JT,6055,0.015423
TPX Index,6058 JT,6058,0.011987
TPX Index,6059 JT,6059,0.000924
TPX Index,6065 JT,6065,0.001029
TPX Index,6070 JT,6070,0.000617
TPX Index,6071 JT,6071,0.001737
TPX Index,6073 JT,6073,0.003234
TPX Index,6077 JT,6077,0.00468
TPX Index,6078 JT,6078,0.001823
TPX Index,6080 JT,6080,0.006441
TPX Index,6082 JT,6082,0.002462
TPX Index,6083 JT,6083,0.001238
TPX Index,6087 JT,6087,0.002416
TPX Index,6088 JT,6088,0.002586
TPX Index,6089 JT,6089,0.00166
TPX Index,6093 JT,6093,0.002461
TPX Index,6097 JT,6097,0.001661
TPX Index,6098 JT,6098,1.070864
TPX Index,6099 JT,6099,0.003907
TPX Index,6101 JT,6101,0.011577
TPX Index,6103 JT,6103,0.028036
TPX Index,6104 JT,6104,0.010972
TPX Index,6113 JT,6113,0.071006
TPX Index,6118 JT,6118,0.009934
TPX Index,6121 JT,6121,0.00208
TPX Index,6134 JT,6134,0.021127
TPX Index,6135 JT,6135,0.018896
TPX Index,6136 JT,6136,0.048378
TPX Index,6138 JT,6138,0.000882
TPX Index,6140 JT,6140,0.009138
TPX Index,6141 JT,6141,0.045914
TPX Index,6143 JT,6143,0.008554
TPX Index,6146 JT,6146,0.097663
TPX Index,6151 JT,6151,0.006236
TPX Index,6157 JT,6157,0.002987
TPX Index,6165 JT,6165,0.002524
TPX Index,6167 JT,6167,0.001817
TPX Index,6171 JT,6171,0.001015
TPX Index,6178 JT,6178,0.281026
TPX Index,6183 JT,6183,0.011126
TPX Index,6184 JT,6184,0.003922
TPX Index,6186 JT,6186,0.000392
TPX Index,6187 JT,6187,0.00221
TPX Index,6189 JT,6189,0.000779
TPX Index,6191 JT,6191,0.002921
TPX Index,6194 JT,6194,0.001775
TPX Index,6196 JT,6196,0.003611
TPX Index,6197 JT,6197,0.009955
TPX Index,6199 JT,6199,0.000604
TPX Index,6200 JT,6200,0.003094
TPX Index,6201 JT,6201,0.21144
TPX Index,6203 JT,6203,0.002028
TPX Index,6205 JT,6205,0.001695
TPX Index,6208 JT,6208,0.0015
TPX Index,6210 JT,6210,0.002279
TPX Index,6217 JT,6217,0.001831
TPX Index,6218 JT,6218,0.00161
TPX Index,6222 JT,6222,0.024156
TPX Index,6235 JT,6235,0.010737
TPX Index,6236 JT,6236,0.000854
TPX Index,6238 JT,6238,0.002598
TPX Index,6240 JT,6240,0.005003
TPX Index,6247 JT,6247,0.006549
TPX Index,6250 JT,6250,0.010467
TPX Index,6258 JT,6258,0.011488
TPX Index,6262 JT,6262,0.003735
TPX Index,6268 JT,6268,0.063841
TPX Index,6269 JT,6269,0.014998
TPX Index,6272 JT,6272,0.006916
TPX Index,6273 JT,6273,0.442388
TPX Index,6274 JT,6274,0.001853
TPX Index,6277 JT,6277,0.008403
TPX Index,6278 JT,6278,0.007036
TPX Index,6282 JT,6282,0.011921
TPX Index,6284 JT,6284,0.005278
TPX Index,6287 JT,6287,0.018995
TPX Index,6289 JT,6289,0.007857
TPX Index,6291 JT,6291,0.000948
TPX Index,6292 JT,6292,0.001903
TPX Index,6293 JT,6293,0.003781
TPX Index,6294 JT,6294,0.0024
TPX Index,6298 JT,6298,0.001053
TPX Index,6301 JT,6301,0.644101
TPX Index,6302 JT,6302,0.089943
TPX Index,6305 JT,6305,0.068255
TPX Index,6306 JT,6306,0.002584
TPX Index,6309 JT,6309,0.003801
TPX Index,6310 JT,6310,0.008045
TPX Index,6315 JT,6315,0.003268
TPX Index,6316 JT,6316,0.001545
TPX Index,6317 JT,6317,0.005627
TPX Index,6319 JT,6319,0.003017
TPX Index,6323 JT,6323,0.004473
TPX Index,6325 JT,6325,0.001069
TPX Index,6326 JT,6326,0.396096
TPX Index,6328 JT,6328,0.002566
TPX Index,6330 JT,6330,0.004619
TPX Index,6331 JT,6331,0.002635
TPX Index,6332 JT,6332,0.012145
TPX Index,6333 JT,6333,0.004639
